Date,FSLR,PEGI,QCLN,^GSPC
2018-12-04,44.5,19.26158905029297,19.017925262451172,2700.06005859375
2018-12-06,43.709999084472656,19.660167694091797,18.830408096313477,2695.949951171875
2018-12-07,42.59000015258789,19.60455322265625,18.445510864257812,2633.080078125
2018-12-10,43.209999084472656,19.734325408935547,18.563940048217773,2637.719970703125
2018-12-11,42.45000076293945,19.55820655822754,18.534334182739258,2636.780029296875
2018-12-12,43.599998474121094,19.465513229370117,18.63302230834961,2651.070068359375
2018-12-13,45.29999923706055,19.382091522216797,18.711977005004883,2650.5400390625
2018-12-14,43.63999938964844,19.326475143432617,18.356687545776367,2599.949951171875
2018-12-17,42.040000915527344,18.05657958984375,17.81388282775879,2545.93994140625
2018-12-18,43.22999954223633,17.444808959960938,17.925918579101562,2546.159912109375
2018-12-19,42.25,17.38919448852539,17.479753494262695,2506.9599609375
2018-12-20,42.369998931884766,17.407730102539062,16.974102020263672,2467.419921875
2018-12-21,40.54999923706055,16.953536987304688,16.76589012145996,2416.6201171875
2018-12-24,39.2400016784668,16.23980140686035,16.171003341674805,2351.10009765625
2018-12-26,41.9900016784668,17.296499252319336,17.212055206298828,2467.699951171875
2018-12-27,42.29999923706055,17.417001724243164,17.1624813079834,2488.830078125
2018-12-28,42.38999938964844,17.39044952392578,17.291372299194336,2485.739990234375
2018-12-31,42.459999084472656,17.65595245361328,17.46984100341797,2506.85009765625
2019-01-02,42.560001373291016,17.684398651123047,17.489669799804688,2510.030029296875
2019-01-03,43.439998626708984,17.64647102355957,16.904695510864258,2447.889892578125
2019-01-04,46.31999969482422,18.509357452392578,17.598731994628906,2531.93994140625
2019-01-07,45.790000915527344,18.75589370727539,17.856515884399414,2549.68994140625
2019-01-08,46.22999954223633,18.75589370727539,17.985408782958984,2574.409912109375
2019-01-09,46.959999084472656,18.63262367248535,18.144044876098633,2584.9599609375
2019-01-10,47.7400016784668,19.19207763671875,18.540634155273438,2596.639892578125
2019-01-11,47.5,19.182594299316406,18.65961265563965,2596.260009765625
2019-01-14,46.72999954223633,18.49039077758789,18.26302146911621,2582.610107421875
2019-01-15,46.86000061035156,18.727447509765625,18.272937774658203,2610.300048828125
2019-01-16,47.29999923706055,19.23000717163086,18.382001876831055,2616.10009765625
2019-01-17,48.380001068115234,19.19207763671875,18.679443359375,2635.9599609375
2019-01-18,47.939998626708984,19.021398544311523,18.60012435913086,2670.7099609375
2019-01-22,46.209999084472656,19.01191520690918,18.114301681518555,2632.89990234375
2019-01-23,46.540000915527344,19.353275299072266,18.173789978027344,2638.699951171875
2019-01-24,48.599998474121094,19.751529693603516,18.5902099609375,2642.330078125
2019-01-25,49.86000061035156,19.609296798706055,18.976884841918945,2664.760009765625
2019-01-28,50.70000076293945,19.979103088378906,19.016544342041016,2643.85009765625
2019-01-29,50.08000183105469,19.950658798217773,19.016544342041016,2640.0
2019-01-30,50.709999084472656,19.855836868286133,19.155353546142578,2681.050048828125
2019-01-31,50.59000015258789,20.178232192993164,19.264415740966797,2704.10009765625
2019-02-01,48.43000030517578,20.121337890625,19.462709426879883,2706.530029296875
2019-02-04,49.290000915527344,19.969621658325195,19.690750122070312,2724.8701171875
2019-02-05,49.310001373291016,19.846351623535156,19.730409622192383,2737.699951171875
2019-02-06,48.88999938964844,19.81790542602539,19.9287052154541,2731.610107421875
2019-02-07,48.0,20.102375030517578,19.522199630737305,2706.050048828125
2019-02-08,48.099998474121094,20.13081932067871,19.49245262145996,2707.8798828125
2019-02-11,49.720001220703125,20.054962158203125,19.720495223999023,2709.800048828125
2019-02-12,50.2599983215332,19.922210693359375,19.869218826293945,2744.72998046875
2019-02-13,50.63999938964844,19.495508193969727,19.938621520996094,2753.030029296875
2019-02-14,51.02000045776367,19.81790542602539,19.948535919189453,2745.72998046875
2019-02-15,49.18000030517578,19.90324592590332,20.0675106048584,2775.60009765625
2019-02-19,52.060001373291016,19.98858642578125,20.26580810546875,2779.760009765625
2019-02-20,51.689998626708984,19.950658798217773,20.16666030883789,2784.699951171875
2019-02-21,51.95000076293945,20.026517868041992,20.26580810546875,2774.8798828125
2019-02-22,53.72999954223633,20.03599739074707,20.672311782836914,2792.669921875
2019-02-25,51.77000045776367,19.960140228271484,20.890438079833984,2796.110107421875
2019-02-26,51.88999938964844,19.72308349609375,20.741716384887695,2793.89990234375
2019-02-27,52.380001068115234,19.552404403686523,20.771461486816406,2792.3798828125
2019-02-28,52.54999923706055,19.77997589111328,20.751630783081055,2784.489990234375
2019-03-01,53.40999984741211,18.698999404907227,20.533504486083984,2803.68994140625
2019-03-04,52.4900016784668,19.173112869262695,20.563251495361328,2792.81005859375
2019-03-05,52.189998626708984,19.67567253112793,20.523591995239258,2789.64990234375
2019-03-06,51.369998931884766,19.571367263793945,20.117084503173828,2771.449951171875
2019-03-07,50.36000061035156,19.24897003173828,19.859302520751953,2748.929931640625
2019-03-08,51.15999984741211,19.6187801361084,19.859302520751953,2743.070068359375
2019-03-11,53.619998931884766,20.092893600463867,20.315380096435547,2783.300048828125
2019-03-12,53.93000030517578,20.623897552490234,20.364953994750977,2791.52001953125
2019-03-13,54.709999084472656,20.737686157226562,20.50376319885254,2810.919921875
2019-03-14,54.439998626708984,20.576486587524414,20.41452980041504,2808.47998046875
2019-03-15,53.709999084472656,20.775611877441406,20.374868392944336,2822.47998046875
2019-03-18,54.68000030517578,20.64286231994629,20.523591995239258,2832.93994140625
2019-03-19,55.45000076293945,20.64286231994629,20.444272994995117,2832.570068359375
2019-03-20,55.650001525878906,20.69027328491211,20.41452980041504,2824.22998046875
2019-03-21,54.810001373291016,20.823022842407227,20.577478408813477,2854.8798828125
2019-03-22,52.40999984741211,20.69027328491211,19.951509475708008,2800.7099609375
2019-03-25,51.720001220703125,20.936811447143555,19.822343826293945,2798.360107421875
2019-03-26,50.91999816894531,21.116975784301758,19.772661209106445,2818.4599609375
2019-03-27,51.189998626708984,21.183351516723633,19.752790451049805,2805.3701171875
2019-03-28,52.02000045776367,21.136960983276367,19.752790451049805,2815.43994140625
2019-03-29,52.84000015258789,21.262601852416992,19.96144676208496,2834.39990234375
2019-04-01,54.11000061035156,21.194948196411133,20.35888671875,2867.18994140625
2019-04-02,53.900001525878906,21.417238235473633,20.388696670532227,2867.239990234375
2019-04-03,54.849998474121094,21.562210083007812,20.716583251953125,2873.39990234375
2019-04-04,55.380001068115234,21.571876525878906,20.75632667541504,2879.389892578125
2019-04-05,56.290000915527344,21.81349754333496,21.014663696289062,2892.739990234375
2019-04-08,57.08000183105469,21.47522735595703,21.06434440612793,2895.77001953125
2019-04-09,56.130001068115234,21.39790916442871,20.81594467163086,2878.199951171875
2019-04-10,60.77000045776367,21.581541061401367,21.07427978515625,2888.2099609375
2019-04-11,60.630001068115234,21.81349754333496,20.875558853149414,2888.320068359375
2019-04-12,60.18000030517578,21.919809341430664,20.97492027282715,2907.409912109375
2019-04-15,60.22999954223633,21.910146713256836,21.054407119750977,2905.580078125
2019-04-16,60.5099983215332,22.006793975830078,21.15376853942871,2907.06005859375
2019-04-17,60.65999984741211,21.658859252929688,21.16370391845703,2900.449951171875
2019-04-18,59.849998474121094,21.649194717407227,21.193511962890625,2905.030029296875
2019-04-22,59.959999084472656,21.707181930541992,21.054407119750977,2907.969970703125
2019-04-23,61.619998931884766,21.794166564941406,21.17363929748535,2933.679931640625
2019-04-24,61.81999969482422,22.11310577392578,21.17363929748535,2927.25
2019-04-25,61.25,21.997127532958984,20.855688095092773,2926.169921875
2019-04-26,61.540000915527344,22.287073135375977,20.895431518554688,2939.8798828125
2019-04-29,61.84000015258789,22.258079528808594,20.875558853149414,2943.030029296875
2019-04-30,61.529998779296875,22.345064163208008,20.825878143310547,2945.830078125
2019-05-01,60.869998931884766,22.209754943847656,20.75632667541504,2923.72998046875
2019-05-02,59.86000061035156,21.910146713256836,20.825878143310547,2917.52001953125
2019-05-03,61.7599983215332,22.374055862426758,21.34255027770996,2945.639892578125
2019-05-06,60.290000915527344,22.248414993286133,21.07427978515625,2932.469970703125
2019-05-07,61.689998626708984,22.287073135375977,20.98485565185547,2884.050048828125
2019-05-08,60.33000183105469,21.262601852416992,20.74639129638672,2879.419921875
2019-05-09,58.91999816894531,21.38824462890625,20.497989654541016,2870.719970703125
2019-05-10,59.9900016784668,20.218801498413086,20.428438186645508,2881.39990234375
2019-05-13,58.400001525878906,20.57640266418457,19.623620986938477,2811.8701171875
2019-05-14,59.33000183105469,21.040311813354492,20.040935516357422,2834.409912109375
2019-05-15,59.86000061035156,20.991987228393555,20.19991111755371,2850.9599609375
2019-05-16,60.66999816894531,20.847015380859375,20.160167694091797,2876.320068359375
2019-05-17,58.380001068115234,20.895339965820312,19.732919692993164,2859.530029296875
2019-05-20,57.77000045776367,20.6923770904541,19.355350494384766,2840.22998046875
2019-05-21,58.939998626708984,21.24327278137207,19.842214584350586,2864.360107421875
2019-05-22,59.060001373291016,21.24327278137207,19.673301696777344,2856.27001953125
2019-05-23,57.33000183105469,20.98232078552246,19.196374893188477,2822.239990234375
2019-05-24,57.310001373291016,21.23360824584961,19.31560516357422,2826.06005859375
2019-05-28,58.349998474121094,21.10796546936035,19.335477828979492,2802.389892578125
2019-05-29,57.86000061035156,20.818021774291992,19.037397384643555,2783.02001953125
2019-05-30,59.63999938964844,20.595727920532227,19.0771427154541,2788.860107421875
2019-05-31,58.040000915527344,20.499080657958984,18.68963623046875,2752.06005859375
2019-06-03,58.75,20.856679916381836,18.91816520690918,2744.449951171875
2019-06-04,60.869998931884766,21.09830093383789,19.54413414001465,2803.27001953125
2019-06-05,60.93000030517578,21.23360824584961,19.494455337524414,2826.14990234375
2019-06-06,61.41999816894531,21.349586486816406,19.71304702758789,2843.489990234375
2019-06-07,62.529998779296875,21.600872039794922,19.891895294189453,2873.340087890625
2019-06-10,63.15999984741211,21.610536575317383,20.229721069335938,2886.72998046875
