,NG_proj,Coal_proj,TotalNet_proj,Solar_proj,Wind_proj,TotalRew_proj
296,385.9648089688005,0.0,398.60577517275993,29.473162091171698,69.8143286194485,120.01768483435828
297,383.90856677443116,0.0,397.248137485106,29.0048105758588,69.88050558573377,117.0053558710476
298,358.26007001161344,0.0,344.8985369150266,28.495524125877388,69.19281425451763,114.99294763279131
299,342.08454473728364,0.0,309.45915565895166,27.388393730437546,72.37916523002275,117.2319011224192
300,326.5170347289006,0.0,306.35579374436804,26.14380861247884,74.18779866828916,119.24271297506891
301,331.60835856565,0.0,327.41587828387617,25.56263727861807,75.8442609591059,122.23200474065857
302,338.9828472999168,0.0,348.18427573659784,25.948306756727465,76.75936451543853,124.81751096671093
303,329.7739695635828,0.0,300.66558717617755,26.311212315554187,74.45599912275951,120.62724834127171
304,333.90227045167575,0.0,310.9692080068546,28.19459936998184,77.49876394112229,128.2175161260225
305,325.8649539388012,0.0,285.43414670108416,29.150098710587727,80.35187151850434,132.13229889717476
306,339.5955007640097,0.0,319.13122475817164,29.594309102491337,76.77242676008987,133.62129172017362
307,358.53315008903735,0.0,344.38377864823866,30.470415746196753,74.78931830565689,129.00650644717626
308,394.7827408696589,0.0,398.6603668747017,30.328943933717426,71.76001830001647,122.56009471682152
309,392.7264987508185,0.0,397.30272918704765,29.86059241840452,71.82619526614934,119.54776575349894
310,367.0780018183637,0.0,344.9531286169684,29.35130596842311,71.13850393497145,117.53535751525206
311,350.9024765994494,0.0,309.5137473608935,28.244175572983266,74.32485491047751,119.77431100488035
312,335.33496664004883,0.0,306.4103854463098,26.999590455024556,76.13348834876601,121.7851228575257
313,340.4262906137309,0.0,327.47046998581794,26.418419121163787,77.78995063955128,124.77441462311432
314,347.8007792397946,0.0,348.23886743853967,26.804088599273197,78.7050541959094,127.35992084916937
315,338.5919014548081,0.0,300.7201788781192,27.166994158099904,76.4016888032221,123.16965822373191
316,342.720202403202,0.0,311.0237997087964,29.050381212527558,79.44445362158737,130.75992600847974
317,334.6828859228477,0.0,285.4887384030259,30.005880553133448,82.29756119891097,134.6747087796294
318,348.41343278370744,0.0,319.18581646011324,30.45009094503706,78.71811644050351,136.16370160262773
319,367.3510820504368,0.0,344.43837035018026,31.32619758874248,76.73500798611866,131.5489163296344
320,403.60067282582986,0.0,398.7149585766432,31.184725776263146,73.70570798038531,125.10250459927246
321,401.5444306690397,0.0,397.3573208889893,30.71637426095025,73.77188494657833,122.09017563595413
322,375.89593382181977,0.0,345.0077203189099,30.207087810968837,73.08419361538533,120.07776739770388
323,359.7204085750617,0.0,309.5683390628351,29.099957415528987,76.27054459089102,122.31672088733208
324,344.1528985910497,0.0,306.46497714825136,27.85537229757028,78.0791780291708,124.32753273997898
325,349.2442224959295,0.0,327.52506168775955,27.27420096370951,79.73564031996848,127.31682450556795
326,356.61871117636025,0.0,348.29345914048116,27.659870441818924,80.65074387631655,129.90233073162204
327,347.4098334158194,0.0,300.7747705800609,28.022776000645628,78.34737848363254,125.71206810618395
328,351.5381343339148,0.0,311.07839141073794,29.90616305507329,81.39014330199682,133.30233589093285
329,343.5008178372206,0.0,285.5433301049675,30.861662395679172,84.24325087934345,137.21711866208344
330,357.23136468016725,0.0,319.24040816205485,31.305872787582782,80.66380612093323,138.70611148508195
331,376.1690139761888,0.0,344.49296205212187,32.1819794312882,78.68069766652941,134.09132621208718
332,412.4186047542089,0.0,398.7695502785849,32.04050761880887,75.65139766083274,127.6449144817278
333,410.3623626164868,0.0,397.41191259093085,31.57215610349597,75.71757462700202,124.63258551840795
334,384.7138657264403,0.0,345.0623120208516,31.062869653514557,75.029883295815,122.6201772801589
335,368.5383404936723,0.0,309.6229307647767,29.95573925807471,78.21623427132083,124.85913076978714
336,352.97083052202635,0.0,306.51956885019297,28.711154140116,80.02486770960404,126.86994262243348
337,358.06215446147615,0.0,327.5796533897012,28.12998280625523,81.68133000039683,129.85923438802234
338,365.43664311458997,0.0,348.34805084242277,28.515652284364638,82.59643355674885,132.44474061407678
339,356.22776534176626,0.0,300.8293622820025,28.878557843191352,80.29306816406356,128.2544779886389
340,360.3560662750852,0.0,311.13298311267954,30.761944897619014,83.33583298242822,135.84474577338742
341,352.31874978660113,0.0,285.59792180690914,31.717444238224893,86.18894055976575,139.75952854453763
342,366.0492966385483,0.0,319.29499986399645,32.161654630128496,82.60949580135664,141.24852136753609
343,384.9869459198519,0.0,344.5475537540636,33.037761273833915,80.62638734696027,136.63373609454186
344,421.236536696552,0.0,398.8241419805265,32.896289461354584,77.59708734124916,130.18732436418156
345,419.18029454924914,0.0,397.46650429287246,32.42793794604168,77.6632643074278,127.17499540086227
346,393.5317976807209,0.0,345.1169037227932,31.91865149606027,76.97557297623842,125.16258716261278
347,377.3562724409236,0.0,309.67752246671836,30.81152110062042,80.1619239517442,127.401540652241
348,361.78876246306436,0.0,306.57416055213463,29.566935982661715,81.97055739002606,129.41235250488754
349,366.8800863851442,0.0,327.63424509164275,28.985764648800945,83.6270196808208,132.40164427047642
350,374.2545750519837,0.0,348.40264254436437,29.37143412691035,84.54212323717125,134.98715049653077
351,365.0456972853314,0.0,300.88395398394414,29.734339685737066,82.23875784448646,130.79688787109282
352,369.1739982110013,0.0,311.1875748146212,31.61772674016472,85.28152266285097,138.3871556558415
353,361.136681718392,0.0,285.6525135088507,32.57322608077061,88.13463024019212,142.3019384269918
354,374.8672285658168,0.0,319.34959156593806,33.01743647267422,84.55518548178256,143.79093124999028
355,393.8048778545154,0.0,344.6021454560052,33.893543116379625,82.57207702738323,139.17614597699585
356,430.0544686318789,0.0,398.878733682468,33.7520713039003,79.54277702167785,132.7297342466359
357,427.9982264893898,0.0,397.5210959948142,33.2837197885874,79.60895398785279,129.7174052833164
358,402.3497296100497,0.0,345.1714954247348,32.77443333860599,78.92126265666434,127.70499704506709
359,386.17420437378433,0.0,309.73211416865985,31.667302943166142,82.10761363217014,129.9439505346953
360,370.606694399047,0.0,306.62875225407623,30.422717825207428,83.91624707045253,131.95476238734176
