,Date,TotalRew_proj,NG_proj,Coal_proj,TotalNet_proj,Solar_proj,Wind_proj,monthcnt
152,2032-07-01,89.50876464504074,280.1497203308362,0.0,397.95067475839903,19.203779977451013,46.46604527698446,152
153,2032-08-01,86.49643776751434,278.0932840273246,0.0,396.59303704679365,18.735428466310136,46.532229904484026,153
154,2032-09-01,84.48402788508264,252.44522323138864,0.0,344.2434364921756,18.226142016398946,45.84453664941278,154
155,2032-10-01,86.72298129216281,236.26955553931973,0.0,308.8040552680941,17.11901162001897,49.03088757775591,155
156,2032-11-01,88.73379391857819,220.7019196464261,0.0,305.7006933501417,15.87442650206452,50.83951990646429,156
157,2032-12-01,91.72308586583205,225.79289156638714,0.0,326.7607778428566,15.293255166757257,52.49598377842081,157
158,2033-01-01,94.30859161773306,233.16765838232257,0.0,347.5291752914172,15.678924645484765,53.41108605325677,158
159,2033-02-01,90.1183286815557,223.9589056826936,0.0,300.01048676480457,16.041830203472735,51.10772107677641,159
160,2033-03-01,97.70859699618332,228.0870515976596,0.0,310.314107586962,17.925217259531973,54.15048577035303,160
161,2033-04-01,101.62338022786993,220.04965150793984,0.0,284.77904626842485,18.880716599908983,57.00359628565742,161
162,2033-05-01,103.11237314669451,233.7801067095393,0.0,318.47612431827287,19.32492699097961,53.42415117444593,162
163,2033-06-01,98.49758716748391,252.7179058606592,0.0,343.7286781949788,20.201033634992317,51.44104030236279,163
164,2033-07-01,92.05117669762791,288.9675100783575,0.0,398.0052664490627,20.059561824006984,48.41174496728301,164
165,2033-08-01,89.03884699084892,286.9113654903957,0.0,396.6476287676783,19.591210307591638,48.477918910106496,165
166,2033-09-01,87.02643933865144,261.2626495047191,0.0,344.2980281935517,19.081923857591672,47.790228338130596,166
167,2033-10-01,89.26539285770309,245.0871958441407,0.0,308.85864692910224,17.974793462400246,50.97657933224797,167
168,2033-11-01,91.27620443454764,229.5197491358924,0.0,305.7552850154004,16.730208344440413,52.785213208396186,168
169,2033-12-01,94.26549613538391,234.6112499315065,0.0,326.8153695671571,16.149037010961877,54.44167487522362,169
170,2034-01-01,96.85100253044531,241.98559883437568,0.0,347.58376702096785,16.53470648890795,55.35677893729282,170
171,2034-02-01,92.66074001576729,232.77665822422006,0.0,300.06507845169807,16.897612047956294,53.053413380363,171
172,2034-03-01,100.25100761164593,236.90503703945237,0.0,310.36869928460516,18.78099910195282,56.09617824797206,172
173,2034-04-01,104.16579021864284,228.8677625526025,0.0,284.83363798217664,19.73649844261918,58.949284665917,173
174,2034-05-01,105.65478300748505,242.598355450094,0.0,318.530716041159,20.180708834742912,55.36984004673218,174
175,2034-06-01,101.0399979862142,261.53592943613205,0.0,343.7832699347236,21.056815478367128,53.386732546413356,175
176,2034-07-01,94.59358580656044,297.78551346001467,0.0,398.05985815395655,20.915343665493012,50.35743069755839,176
177,2034-08-01,91.5812571082395,295.72922229846273,0.0,396.7022204646614,20.446992150471424,50.42360885682595,177
178,2034-09-01,89.56884866109795,270.0808355153692,0.0,344.3526198956414,19.93770570049492,49.73591722603261,178
179,2034-10-01,91.80780214023851,253.90527431385243,0.0,308.9132386417586,18.830575304989427,52.92226819419379,179
180,2034-11-01,93.81861409119179,238.33773254905773,0.0,305.8098767269442,17.58599018703102,54.730901459683025,180
181,2034-12-01,96.80790587986107,243.42896760908368,0.0,326.8699612632461,17.004818853069242,56.38736399671031,181
182,2035-01-01,99.39341204567457,250.8035264939663,0.0,347.6383587156826,17.39048833122181,57.30246735349196,182
183,2035-02-01,95.20314938075742,241.59468030017112,0.0,300.11967015757875,17.753393889989955,54.999102025622214,183
184,2035-03-01,102.79341723282677,245.7229420937767,0.0,310.4232909876721,19.636780944531537,58.04186682455365,184
185,2035-04-01,106.70820006248793,237.685604497286,0.0,284.8882296810268,20.59228028512144,60.89497485942051,185
186,2035-05-01,108.197192897661,251.41612820895162,0.0,318.58530773761817,21.036490676966892,57.3155300460695,186
187,2035-06-01,103.58240753494238,270.3538153300434,0.0,343.8378616267698,21.91259732069376,55.33242121516699,187
188,2035-07-01,97.13599596472844,306.60340950038574,0.0,398.11444985512526,21.771125508318747,52.303121936812865,188
189,2035-08-01,94.12366690695299,304.54719198529295,0.0,396.7568121679009,21.302773992928863,52.369298432164676,189
190,2035-09-01,92.11125874316113,278.8986397931065,0.0,344.4072115975442,20.79348754294616,51.681607219207564,190
191,2035-10-01,94.35021223652755,262.7231326259442,0.0,308.9678303408955,19.686357147523662,54.86795819761171,191
192,2035-11-01,96.36102405413362,247.15563862267362,0.0,305.86446842637224,18.441772029564873,56.67659170408246,192
193,2035-12-01,99.35031581149572,252.24700720255902,0.0,326.9245529667197,17.860600695730792,58.33305389770681,193
194,2036-01-01,101.9358220590223,259.6214605811784,0.0,347.69295041951585,18.246270173828798,59.24815753281281,194
195,2036-02-01,97.74555944765636,250.4125669475229,0.0,300.1742618584892,18.60917573267098,56.944792114550154,195
196,2036-03-01,105.33582720840916,254.54088753909105,0.0,310.47788268931913,20.492562787068533,59.987556940583524,196
197,2036-04-01,109.25060995870392,246.50358165227996,0.0,284.94282138377764,21.448062127678643,62.840664337372,197
198,2036-05-01,110.73960277736286,260.23414012662755,0.0,318.6398994409948,21.892272519597626,59.261219600643905,198
199,2036-06-01,106.12481753634977,279.1717704025803,0.0,343.8924533313015,22.76837916329737,57.278111294823454,199
200,2036-07-01,99.67840574890728,315.4213594747953,0.0,398.16904155726905,22.626907350790468,54.24881100208452,200
201,2036-08-01,96.6660768192557,313.36510495575834,0.0,396.8114038695026,22.158555835497914,54.31498815405967,201
202,2036-09-01,94.65366855446672,287.7166358740012,0.0,344.46180329949584,21.649269385516845,53.62729677621378,202
203,2036-10-01,96.89262204276251,271.54110155707144,0.0,309.0224220435712,20.542138990072417,56.81364775057581,203
204,2036-11-01,98.9034339078988,255.97358355584103,0.0,305.9190601289717,19.297553872113728,58.62228116194913,204
205,2036-12-01,101.89272567642004,261.064885048164,0.0,326.9791446682602,18.716382538245906,60.27874349108899,205
206,2037-01-01,104.47823189482081,268.43939143880755,0.0,347.74754212096224,19.10205201635832,61.19384701636114,206
207,2037-02-01,100.28796926436708,259.23052164149084,0.0,300.2288535607006,19.464957575180946,58.89048163376981,207
208,2037-03-01,107.87823705766876,263.3588126897984,0.0,310.5324743913377,21.34834462961656,61.933246449108076,208
209,2037-04-01,111.79301983625288,255.32149087033798,0.0,284.99741308550733,22.30384397022133,64.78635409769846,209
210,2037-05-01,113.28201266079807,269.05203187804346,0.0,318.6944911425607,22.748054362120882,61.20690933073302,210
211,2037-06-01,108.6672273764043,287.98969071605313,0.0,343.94704503256514,23.624161005827798,59.223800817701864,211
212,2037-07-01,102.2208156663907,324.23928234984163,0.0,398.22363325915774,23.48268919335575,56.194500925264904,212
213,2037-08-01,99.20848669107069,322.18304642357737,0.0,396.8659955715332,23.014337678037478,56.26067781811984,213
214,2037-09-01,97.1960784622811,296.53453558266824,0.0,344.5163950014348,22.50505122805597,55.57298650534323,214
215,2037-10-01,99.43503195238426,280.3590149072427,0.0,309.07701374532064,21.397920832617334,58.759337481300385,215
216,2037-11-01,101.44584380057888,264.7915089638787,0.0,305.9736518307411,20.15333571465862,60.56797093020155,216
217,2037-12-01,104.43513556512258,269.88284416460306,0.0,327.0337363703068,19.57216438079972,62.22443320586356,217
218,2038-01-01,107.02064179390493,277.2573239191531,0.0,347.8021338230335,19.95783385890833,63.139536774478934,218
219,2038-02-01,102.83037917025486,268.04844214517703,0.0,300.28344526257166,20.32073941773612,60.83617137781079,219
220,2038-03-01,110.42064695195481,272.1767480376085,0.0,310.5870660932592,22.20412647216168,63.87893619736961,220
221,2038-04-01,114.33542972045548,264.13943422356846,0.0,285.05200478750436,23.159625812767853,66.7320437465926,221
222,2038-05-01,115.82442254290257,277.86998400745483,0.0,318.74908284460065,23.603836204672547,63.15259899155957,222
223,2038-06-01,111.20963727397141,296.80762849435007,0.0,344.00163673468415,24.479942848377565,61.169490560299025,223
224,2038-07-01,104.76322553635906,333.0572188410662,0.0,398.2782249611132,24.338471035896312,58.14019050989275,224
225,2038-08-01,101.75089657731708,331.00097357279236,0.0,396.9205872734516,23.870119520584826,58.20636750500309,225
226,2038-09-01,99.73848833569588,305.3524837139284,0.0,344.57098670337723,23.36083307060344,57.5186761665485,226
227,2038-10-01,101.97744182515484,289.17695618427706,0.0,309.1316054473127,22.253702675163268,60.70502714187617,227
228,2038-11-01,103.98825367938817,273.6094441823921,0.0,306.0282435327279,21.009117557204565,62.513660575967904,228
229,2038-12-01,106.97754544534959,278.7007624462017,0.0,327.0883280722211,20.427946223343305,64.17012287273363,229
230,2039-01-01,109.56305167043156,286.0752555841585,0.0,347.85672552494134,20.81361570145292,65.08522642424467,230
231,2039-02-01,105.37278904435641,276.8663798279005,0.0,300.3380369645318,21.176521260279344,62.78186103313159,231
232,2039-03-01,112.96305683019163,280.99467826184537,0.0,310.6416577952062,23.05990831470756,65.82462585102489,232
233,2039-04-01,116.87783960228643,272.9573604254513,0.0,285.10659648943164,24.015407655313364,68.67773343946075,233
234,2039-05-01,118.36683242548142,286.68790579971215,0.0,318.8036745465168,24.459618047216694,65.09828867971889,234
235,2039-06-01,113.75204715103877,305.6255574973796,0.0,344.0562284365796,25.335724690922213,63.11518021618959,235
236,2039-07-01,107.30563542326371,341.87514849079014,0.0,398.3328166630514,25.19425287844339,60.08588022812201,236
237,2039-08-01,104.29330645841956,339.81890791644474,0.0,396.9751789753994,24.72590136313012,60.15205718287978,237
238,2039-09-01,102.28089822137207,314.17040751507216,0.0,344.62557840531866,24.216614913148693,59.464365854558366,238
239,2039-10-01,104.51985171106064,297.9948834293526,0.0,309.1861971492412,23.109484517708932,62.65071683013445,239
240,2039-11-01,106.53066356314152,282.42737447159465,0.0,306.0828352346578,21.864899399750218,64.45935027007037,240
241,2039-12-01,109.5199553285976,287.51870124542165,0.0,327.1429197741699,21.283728065889576,66.11581255850804,241
242,2040-01-01,112.10546155499851,294.8931876588346,0.0,347.91131722689187,21.66939754399893,67.03091611676888,242
243,2040-02-01,107.91519892978776,285.6843088789513,0.0,300.39262866646874,22.03230310282572,64.72755072346364,243
244,2040-03-01,115.505466714149,289.81261106044116,0.0,310.6962494971465,23.91569015725323,67.77031554201419,244
245,2040-04-01,119.42024948496271,281.77529524509424,0.0,285.16118819137716,24.87118949785913,70.62342311497567,245
246,2040-05-01,120.9092423078911,295.50584283498824,0.0,318.8582662484651,25.315399889762826,67.04397835709203,246
